Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_2,Rural,45.307400666398834,0.1240151659660268,11.030895221817955,Yes
Robot_1,Urban,46.992949091549136,0.1144994381746122,14.073678490417684,No
Robot_2,Rural,55.63024903785892,0.0824504953293348,17.065630697703547,Yes
Robot_3,Urban,48.70317479856861,0.0818894376922312,12.954126101882482,No
Robot_1,Urban,54.29330616929067,0.1063798886700341,13.79019642464148,No
Robot_3,Rural,50.25831990385698,0.118240314326556,10.6080896624241,No
Robot_3,Urban,46.8639102522375,0.1048085525214829,18.89650633194709,No
Robot_2,Urban,42.68344453956534,0.0828306942231132,10.648722698574485,Yes
Robot_1,Urban,40.73454236267325,0.1225981630770868,11.260961551444712,No
Robot_3,Urban,51.93530423514221,0.0769044350637226,12.012928921926122,No
Robot_3,Rural,41.71427936656561,0.1109205492806615,11.617480206017865,No
Robot_3,Rural,55.65969504928611,0.058511302705966,13.121276877518804,Yes
Robot_2,Urban,50.20954384374995,0.0795125374394566,16.040160214608452,No
Robot_3,Urban,52.37232644854478,0.0807625500031661,18.58351436276461,No
Robot_2,Urban,39.04540049799681,0.1226081875122812,11.84431038403868,No
Robot_2,Urban,49.278395863539714,0.0950232636466158,16.416960975758336,No
Robot_3,Rural,45.85759344211383,0.0917453379462724,16.62865331115011,Yes
Robot_1,Rural,37.66567220508601,0.0898540136505541,18.20543985086893,No
Robot_3,Urban,50.38438019674145,0.1031839679067733,10.049649420055228,No
Robot_1,Urban,53.203713456579166,0.0880669306499535,12.043133816482015,No
Robot_1,Urban,50.14447718053693,0.1400926524172692,19.91861903087393,No
Robot_2,Urban,47.41770563661776,0.1074553461158778,14.665577786546848,No
Robot_3,Urban,44.51017011995401,0.1043918549471953,17.95367889024483,No
Robot_1,Urban,48.84145010606867,0.0993648425946407,12.525561832462156,No
Robot_3,Urban,52.13491410519325,0.1402733401575511,16.520384385733223,No
Robot_2,Urban,55.65740241740122,0.0936377796718826,19.82403522211968,No
Robot_1,Rural,42.96289715637758,0.1108734057525746,11.859633843570492,No
Robot_3,Urban,50.86976195103539,0.0912984601856133,15.877002235126152,No
Robot_3,Rural,45.08683105165581,0.0847465103437716,19.081924943846445,No
Robot_1,Rural,48.5886103342154,0.0898405708535455,15.790958779473591,No
Robot_2,Urban,53.10180914415605,0.0883882184888046,11.634627936503508,No
Robot_2,Urban,53.61855109544226,0.049954546303635,18.022021059662077,No
Robot_3,Rural,44.97270031646936,0.1009148925190247,13.91687361329597,No
Robot_3,Urban,48.69597744350164,0.0651415501543068,15.529168113189591,No
Robot_3,Rural,54.11205732106848,0.1222714072079831,10.930682516775668,Yes
Robot_3,Urban,64.28295290952056,0.1130413642425287,15.668984248376576,No
Robot_1,Urban,45.00104268374792,0.1022720968619351,13.0100927461892,No
Robot_3,Urban,46.22760434670312,0.0931876037335651,18.686196540354352,No
Robot_2,Rural,46.81996640713087,0.1122203566283246,13.502551267398644,No
Robot_3,Urban,49.67651449123213,0.1187676939285682,18.54234289635783,No
Robot_3,Urban,48.82343830712038,0.0983836112287518,16.476159722340626,No
Robot_2,Urban,45.08958943234789,0.1266697783440198,13.270327739978343,No
Robot_3,Rural,54.93485871805952,0.0872111381054073,13.37546500712766,No
Robot_3,Urban,44.29210858998836,0.0640900710974602,18.16275639629486,No
Robot_1,Rural,54.81832164837863,0.1301171946568373,18.89135574486491,Yes
Robot_1,Urban,49.51012745108911,0.1223266183613389,19.04601016709794,No
Robot_2,Rural,41.02866007387196,0.0965583739828396,19.115734355535835,Yes
Robot_1,Urban,51.66065968189831,0.0966025605972321,18.561808617780382,No
Robot_3,Rural,53.87894805157246,0.0952412513081567,11.826531409026806,No
Robot_3,Urban,47.41809089921442,0.0756323328183886,16.285593706806175,No
Robot_1,Urban,48.56907009696324,0.0758141568899587,11.258822669856084,No
Robot_3,Urban,47.84425107592491,0.0803857818549494,15.58547257793491,No
Robot_1,Rural,59.12176971708397,0.1306960378552703,16.542723771632406,No
Robot_1,Urban,52.85182490182585,0.1267597142339554,11.454518668460654,Yes
Robot_2,Urban,46.311472368715,0.0767339778040636,17.39656409899012,No
Robot_3,Rural,50.75383359766309,0.1118136065363526,15.905661434477183,No
Robot_1,Rural,43.27438799566037,0.0721265854540724,18.2477203270184,No
Robot_3,Rural,59.98315989197938,0.1401781518716636,14.710892166075148,No
Robot_1,Rural,53.5701462439334,0.104621421240054,17.12629510323022,No
Robot_1,Urban,46.474208057620174,0.0831341878048896,17.829873251211666,Yes
Robot_2,Urban,47.41750413243249,0.1291658461468812,10.822566416409147,No
Robot_1,Rural,58.27701347355202,0.1279428563796495,10.520801368382772,Yes
Robot_2,Rural,47.562909327862485,0.1073136546028682,18.06175224753501,No
Robot_3,Urban,42.761817821804,0.1547530140546712,14.370993204247402,No
Robot_2,Rural,49.028133443690514,0.1134653747931883,16.823915384704904,No
Robot_3,Rural,51.69518003714472,0.1209758861981373,13.74660422594522,Yes
Robot_2,Urban,52.884438097179526,0.0963913528643587,12.824904556319892,No
Robot_1,Urban,50.89914496113806,0.1061818492983065,11.46960716682309,No
Robot_1,Rural,56.23251407945776,0.0914656416372928,15.754022935348177,Yes
Robot_3,Rural,43.82047405495922,0.1102083623200846,15.623543807550153,No
Robot_3,Rural,53.85999417289988,0.0849886252888336,19.1759765741368,No
Robot_3,Rural,44.90535702704764,0.1180197899265122,17.098806461961612,No
Robot_1,Rural,52.033834391006685,0.1230310455283621,17.598196609639395,No
Robot_1,Urban,59.550031685721926,0.1517363438965311,17.127259262498736,Yes
Robot_3,Rural,56.32252551858936,0.0828321013811738,18.680484696979157,Yes
Robot_2,Urban,47.02013092864151,0.0913193996283607,10.118109391779583,No
Robot_2,Rural,42.3233099873942,0.1277192817564776,19.83076287873353,No
Robot_2,Urban,51.24074067882294,0.0791207772301875,18.021232186412437,No
Robot_1,Urban,43.40683423485384,0.0985972591382528,12.68967728292939,No
Robot_2,Urban,46.01954037968261,0.1151414306780891,10.865372830231935,No
Robot_3,Rural,37.55916882794594,0.0837789088207311,13.77871008217695,Yes
Robot_1,Rural,55.433482480040055,0.0963857313283875,10.304951507102524,No
Robot_3,Urban,48.21573634049071,0.1061213152455639,16.08762460551902,No
Robot_1,Urban,43.66224797037796,0.1214347909286288,15.76438302086018,No
Robot_1,Urban,52.3640624552248,0.1118464070936532,14.371913859521037,No
Robot_2,Urban,40.78538116256135,0.0870801386509907,11.573388588038805,No
Robot_2,Urban,47.429059607988016,0.1265342986207614,10.17349838924838,No
Robot_1,Urban,52.46577928070431,0.1153004383895347,14.253277687954624,Yes
Robot_2,Rural,47.72234393445396,0.1131411263989948,18.36998997778412,No
Robot_2,Urban,47.7787378305193,0.1041178620833525,17.109686404006922,No
Robot_2,Urban,55.21204255926326,0.1124463667707816,12.683435815532018,No
Robot_1,Urban,47.35180547370377,0.1112330955064641,10.012391357564216,No
Robot_2,Urban,50.067176529437525,0.1047725385621128,10.726709321416768,No
Robot_3,Urban,35.01911826994163,0.0947963079885105,11.349385987966476,No
Robot_1,Urban,44.16983264208394,0.1020239119945927,12.463881951674296,Yes
Robot_1,Urban,51.93436884286013,0.0840078123664699,17.522053363037102,No
Robot_3,Rural,43.33585995302537,0.0830802386519969,14.7903434380159,Yes
Robot_2,Rural,43.47558039069306,0.1167314437483342,12.21871838243564,Yes
Robot_1,Rural,58.58164168705055,0.0905537909619522,12.52054897488584,No
Robot_1,Rural,46.66582841949712,0.1202348229893295,18.423542914305997,No
Robot_1,Rural,45.51284234784659,0.0715691696019713,17.363579193075157,No
Robot_1,Urban,57.127432137746425,0.0917884130905762,11.931714664344888,No
Robot_3,Urban,49.99861877223291,0.1025961841920385,18.324925728996984,Yes
Robot_2,Urban,49.71118462321748,0.1068577098323545,11.483391548276364,No
