Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_1,Rural,45.144287,0.074905306,19.026794,No
Robot_3,Rural,49.534077,0.09707529,16.956848,No
Robot_2,Urban,50.724903,0.10001535,16.364164,Yes
Robot_2,Urban,50.91129,0.1015502,13.688659,Yes
Robot_2,Urban,51.01138,0.102883086,11.378049,Yes
Robot_1,Rural,44.01049,0.069568574,19.700687,No
Robot_3,Rural,50.334755,0.10397066,10.263522,No
Robot_1,Rural,52.121155,0.10642218,19.711626,No
Robot_3,Rural,60.67675,0.1388095,14.345336,No
Robot_1,Rural,44.21073,0.070938684,18.708065,No
Robot_3,Rural,48.206547,0.09063193,17.33394,No
Robot_3,Urban,50.02765,0.09893142,11.178482,Yes
Robot_1,Rural,49.487194,0.09716702,14.432543,No
Robot_3,Rural,50.206997,0.10170535,11.379587,No
Robot_1,Rural,53.019653,0.11251712,14.218466,No
Robot_3,Rural,50.09878,0.0997089,15.844219,No
Robot_3,Urban,50.543365,0.10043704,19.066872,Yes
Robot_2,Rural,53.232483,0.1138295,11.827582,No
Robot_3,Urban,50.297497,0.1032569,12.162897,No
Robot_1,Urban,49.02103,0.095257826,18.054478,No
Robot_2,Urban,50.443516,0.096441776,19.761408,Yes
Robot_1,Rural,50.833088,0.10194549,18.211252,No
Robot_1,Urban,49.938004,0.09605717,19.936459,No
Robot_1,Urban,50.27166,0.102280535,13.565834,No
Robot_2,Urban,50.25958,0.09705841,18.812618,No
Robot_1,Urban,51.268475,0.108472936,10.3268,No
Robot_1,Rural,42.56637,0.06580538,10.825687,No
Robot_3,Rural,48.74805,0.0932719,16.834698,No
Robot_3,Urban,49.898537,0.09850006,11.416474,Yes
Robot_1,Rural,49.94002,0.100253314,11.567025,No
Robot_3,Rural,50.178055,0.10106737,12.203741,No
Robot_1,Rural,41.117912,0.058254637,19.96164,No
Robot_3,Rural,49.962086,0.099144004,19.776737,No
Robot_2,Urban,47.652096,0.083449796,19.895636,Yes
Robot_2,Rural,49.647793,0.09616656,16.987879,Yes
Robot_1,Urban,50.304787,0.10347064,11.078324,No
Robot_3,Urban,50.779778,0.101994805,18.81158,Yes
