Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_3,Urban,50.64628,0.10605575,15.142788,No
Robot_3,Urban,51.05348,0.10608362,16.98034,No
Robot_3,Rural,51.74292,0.10153998,19.618458,No
Robot_1,Rural,55.04757,0.11135717,10.522614,Yes
Robot_3,Rural,43.976147,0.06412949,19.89738,Yes
Robot_2,Urban,40.31335,0.054280225,19.376053,Yes
Robot_3,Urban,50.255535,0.106914766,10.838096,No
Robot_1,Urban,45.392975,0.087981395,19.894222,Yes
Robot_2,Rural,50.517334,0.098887615,16.301931,No
Robot_3,Urban,50.886303,0.105980426,16.887793,No
Robot_2,Urban,50.894535,0.10234513,15.575158,No
Robot_2,Rural,63.153618,0.13342518,10.011939,Yes
Robot_1,Rural,49.02112,0.103266604,10.0047865,Yes
Robot_2,Rural,62.39768,0.13135958,10.004782,Yes
Robot_2,Rural,50.593037,0.098691985,10.65287,Yes
Robot_1,Rural,53.136555,0.13035864,18.082966,No
Robot_2,Rural,51.428436,0.10171846,11.594673,Yes
Robot_1,Rural,49.32125,0.10197789,10.140366,Yes
Robot_1,Rural,45.956135,0.08976995,19.864532,No
Robot_2,Rural,50.15373,0.09776746,14.051519,No
Robot_1,Urban,48.193043,0.095075116,13.2262945,No
Robot_3,Rural,50.712147,0.10145093,17.612875,No
Robot_2,Rural,49.3542,0.09443617,15.892955,Yes
Robot_1,Rural,50.691807,0.10924182,10.226332,Yes
Robot_2,Urban,52.133747,0.10338528,19.798372,No
Robot_1,Urban,50.158165,0.099170595,15.814576,Yes
Robot_2,Rural,50.142715,0.09775184,14.018814,No
Robot_1,Urban,47.401245,0.08731715,14.280105,No
Robot_3,Rural,50.78582,0.10121796,18.196995,No
Robot_2,Rural,51.065025,0.09770587,15.343317,Yes
Robot_1,Rural,57.948597,0.13864611,12.806494,No
Robot_1,Urban,40.239014,0.049883183,11.775556,No
Robot_2,Urban,50.928112,0.10219357,18.749146,No
Robot_2,Rural,50.211884,0.09806284,14.9863405,No
Robot_1,Urban,50.2322,0.09440487,19.836819,No
Robot_3,Urban,41.812553,0.051303823,14.573354,No
Robot_1,Rural,49.815228,0.09203029,11.277118,No
Robot_3,Urban,50.603626,0.10534869,16.928562,No
Robot_2,Urban,49.60497,0.10034155,10.624814,No
Robot_3,Urban,51.283504,0.10651076,16.887695,No
Robot_2,Rural,51.59092,0.100649714,19.333752,No
Robot_1,Urban,58.63749,0.14115007,19.525206,Yes
Robot_2,Rural,60.269062,0.12475095,10.012327,Yes
Robot_2,Rural,51.496117,0.0985357,10.334157,Yes
Robot_2,Rural,50.95717,0.101089574,12.564254,Yes
Robot_1,Rural,41.727512,0.058554497,11.230904,No
Robot_1,Rural,51.939392,0.10928233,19.652582,Yes
Robot_2,Urban,52.30706,0.113918446,18.613602,Yes
Robot_3,Rural,50.764343,0.10330632,11.440599,Yes
Robot_1,Urban,44.17517,0.06369789,10.778155,No
Robot_3,Urban,50.006157,0.10778778,10.471174,No
Robot_1,Urban,51.46234,0.11932209,13.096667,No
Robot_1,Urban,55.378956,0.13698055,11.080414,No
Robot_3,Rural,51.107944,0.10554856,18.901556,Yes
Robot_1,Rural,51.28473,0.1054615,14.926964,No
Robot_1,Rural,50.310677,0.10104049,14.446049,No
Robot_2,Rural,51.446835,0.100570716,19.317785,No
Robot_2,Rural,51.218277,0.100688465,10.948784,No
Robot_1,Urban,50.172573,0.09606084,19.906208,Yes
Robot_3,Urban,50.845345,0.098574184,18.356842,No
Robot_3,Urban,39.14779,0.04853197,11.967691,No
Robot_1,Rural,49.226463,0.10059808,16.209652,No
Robot_1,Rural,51.68184,0.0978175,19.38142,Yes
Robot_2,Rural,49.95892,0.09753871,12.968235,No
Robot_1,Urban,49.820892,0.10059154,19.034378,No
Robot_2,Urban,49.565983,0.10021765,10.795307,No
Robot_3,Rural,49.961304,0.10320363,11.171162,No
Robot_2,Rural,50.865097,0.09788488,14.663155,Yes
Robot_1,Rural,49.536594,0.099372596,13.516504,No
Robot_2,Rural,49.12802,0.09448401,13.103468,Yes
Robot_2,Rural,50.444607,0.0942073,19.77752,Yes
Robot_3,Urban,50.611877,0.108081885,10.847314,No
Robot_3,Rural,56.169468,0.10750232,19.998444,Yes
Robot_1,Urban,45.007545,0.081556804,19.911964,Yes
Robot_3,Urban,52.283936,0.11097353,19.929092,No
Robot_3,Urban,51.47612,0.098764576,19.9937,No
Robot_3,Rural,50.517803,0.10509149,10.047702,Yes
Robot_3,Rural,52.731068,0.10555467,16.071005,Yes
Robot_1,Rural,50.15089,0.09660669,12.563637,Yes
Robot_3,Rural,50.96349,0.100444116,19.333332,Yes
Robot_2,Rural,48.56948,0.099630184,10.007639,No
Robot_2,Urban,49.50176,0.1001367,10.634369,No
Robot_1,Urban,51.50855,0.11722409,12.57955,No
Robot_2,Urban,60.514736,0.14418092,10.004206,Yes
Robot_1,Urban,62.99194,0.14643162,19.158226,Yes
Robot_2,Rural,62.920837,0.13411881,10.004224,Yes
Robot_2,Rural,47.4158,0.09281728,10.0938225,Yes
Robot_1,Urban,50.924538,0.09816612,19.87567,Yes
Robot_3,Rural,46.712524,0.10220698,15.515817,Yes
Robot_3,Urban,51.65041,0.10785039,15.878935,No
Robot_2,Rural,50.508873,0.09800337,15.968731,No
Robot_1,Urban,50.188282,0.09880694,16.904758,Yes
Robot_2,Rural,50.364876,0.098288715,15.325261,No
Robot_1,Urban,54.579105,0.12879078,14.740979,No
Robot_1,Urban,53.30184,0.10551095,19.845268,No
Robot_2,Rural,50.796047,0.09834553,19.812862,Yes
Robot_3,Rural,51.007874,0.10144324,18.768147,No
Robot_1,Rural,50.020138,0.097726054,13.34899,Yes
Robot_3,Urban,51.278378,0.10421099,19.660688,No
Robot_1,Urban,48.46355,0.10917358,10.700326,Yes
Robot_1,Urban,47.9948,0.07872596,19.998854,Yes
Robot_1,Urban,48.547768,0.09366603,17.511099,No
Robot_2,Urban,50.250282,0.101102106,15.696903,No
Robot_3,Urban,50.798756,0.10634929,15.25908,No
Robot_3,Urban,51.384247,0.10667815,17.297056,No
Robot_2,Rural,51.588493,0.10063754,19.354933,No
Robot_3,Urban,53.909428,0.11757716,11.572642,Yes
Robot_2,Rural,50.31208,0.09739998,10.556463,Yes
Robot_1,Rural,52.071186,0.1061472,12.581156,No
Robot_1,Rural,49.9386,0.10252383,11.047635,No
Robot_2,Rural,51.56528,0.100792296,19.440153,No
Robot_3,Rural,49.856277,0.10102241,12.766175,No
Robot_1,Urban,52.665752,0.11739238,19.655148,No
Robot_3,Urban,49.481678,0.09687703,15.524549,No
Robot_1,Urban,49.915276,0.099953316,13.224776,Yes
Robot_2,Rural,51.196266,0.101184525,10.520738,No
Robot_1,Rural,49.63097,0.09962258,13.215161,No
Robot_2,Rural,49.578545,0.09523031,14.820706,Yes
Robot_3,Rural,50.775856,0.10498424,19.651114,Yes
Robot_3,Urban,50.49233,0.103219494,14.768651,No
Robot_3,Urban,48.665173,0.08613951,19.012852,No
Robot_1,Urban,45.760555,0.06912674,16.796001,No
Robot_1,Urban,51.049877,0.105690844,17.195763,No
Robot_1,Rural,50.37654,0.101449475,10.120095,Yes
Robot_1,Urban,43.459488,0.05848047,15.75508,No
Robot_3,Urban,51.07372,0.10399656,19.680576,No
Robot_1,Urban,49.076164,0.10043839,15.401768,No
Robot_2,Urban,50.06072,0.10097997,12.286353,No
Robot_2,Rural,51.584484,0.10096622,19.470016,No
Robot_2,Rural,50.581734,0.09801829,11.553597,Yes
Robot_1,Rural,49.996906,0.10306675,15.153169,No
Robot_1,Urban,48.470592,0.09792214,11.061634,Yes
Robot_2,Rural,51.213024,0.10067437,19.074146,No
Robot_3,Urban,49.946945,0.10680622,10.633291,No
Robot_3,Urban,59.756935,0.11774325,19.821743,No
Robot_3,Rural,44.868034,0.09495017,10.005413,Yes
Robot_3,Rural,53.52436,0.110884756,10.167017,Yes
Robot_3,Rural,54.317013,0.10633804,19.427275,Yes
Robot_1,Rural,49.330887,0.09906514,10.056935,Yes
Robot_3,Rural,51.91036,0.10416895,16.172207,Yes
Robot_2,Rural,49.01685,0.09825525,10.1468115,No
Robot_3,Urban,49.859577,0.09648349,17.00719,Yes
Robot_2,Rural,49.994377,0.09306548,10.011243,No
Robot_3,Urban,50.49718,0.10320865,14.834286,No
Robot_2,Rural,58.07857,0.12138199,10.007704,No
Robot_2,Rural,50.5153,0.0975268,11.446998,Yes
Robot_1,Rural,50.145603,0.100157864,16.015572,No
Robot_3,Rural,49.99395,0.10249464,11.796133,No
Robot_2,Rural,50.256165,0.098042056,14.84636,No
Robot_1,Urban,48.55883,0.09578884,14.931832,No
Robot_1,Urban,50.4068,0.10754053,16.668041,No
Robot_3,Rural,51.697865,0.10300822,14.025108,Yes
Robot_2,Rural,50.72769,0.09992366,16.849176,No
Robot_3,Rural,50.602577,0.101362064,17.278328,No
Robot_2,Rural,50.014164,0.10152949,10.715155,Yes
Robot_2,Urban,49.66984,0.10034591,11.229706,No
Robot_2,Urban,49.484833,0.10012232,10.585077,No
Robot_2,Urban,49.461082,0.10015127,10.378439,No
Robot_3,Urban,51.222992,0.105919816,18.031347,No
Robot_2,Rural,50.444176,0.09876098,15.921941,No
Robot_3,Urban,50.50229,0.106071934,14.127361,No
Robot_2,Urban,53.019756,0.104772046,19.863523,No
Robot_1,Urban,49.541992,0.09856742,13.998101,Yes
Robot_2,Rural,50.17603,0.097921275,14.401946,No
Robot_1,Urban,53.525284,0.12344666,18.403715,No
Robot_1,Urban,54.5809,0.12634012,18.338095,No
Robot_1,Rural,52.620476,0.11239051,19.119856,Yes
Robot_2,Urban,53.13351,0.11777907,17.699266,Yes
Robot_3,Rural,49.912212,0.103171356,11.078671,No
Robot_2,Rural,51.64432,0.10109264,19.517107,No
Robot_3,Rural,50.348766,0.10138389,15.775182,No
Robot_3,Rural,51.811058,0.10229843,19.245953,Yes
Robot_1,Rural,50.610493,0.10958414,10.010054,No
Robot_2,Rural,51.326843,0.0999009,18.850079,No
Robot_2,Rural,60.550533,0.12101732,10.139659,No
Robot_3,Rural,49.455593,0.107450284,10.004205,Yes
Robot_2,Rural,52.217422,0.109085955,10.193757,No
Robot_2,Rural,51.305435,0.0988285,18.083067,Yes
Robot_1,Rural,50.23329,0.10466014,15.011985,No
Robot_1,Urban,48.76065,0.098517254,11.180241,Yes
Robot_2,Rural,50.341892,0.09848795,15.44594,No
Robot_3,Urban,50.31565,0.10598688,13.303243,No
Robot_2,Urban,50.180305,0.10097768,15.597166,No
Robot_3,Urban,50.095116,0.10655419,11.276609,No
Robot_2,Urban,49.427364,0.10004934,10.467513,No
Robot_3,Urban,51.33996,0.10347363,19.922249,No
Robot_3,Urban,50.150772,0.10987827,10.29766,No
Robot_1,Urban,62.233196,0.14625159,16.853113,No
Robot_2,Rural,56.81622,0.12197456,10.004205,Yes
Robot_2,Rural,52.304688,0.12241129,10.004205,Yes
Robot_1,Urban,62.073746,0.14651713,15.8241205,Yes
Robot_2,Rural,50.659786,0.09797769,19.76923,Yes
Robot_2,Rural,50.21454,0.09792166,14.429781,No
Robot_1,Urban,48.240627,0.08992148,14.185098,No
Robot_2,Rural,51.808872,0.101298995,19.588066,No
Robot_1,Rural,46.852642,0.1014683,10.004205,Yes
Robot_2,Rural,62.91732,0.13290988,10.00483,Yes
Robot_2,Rural,49.62558,0.09834603,10.020522,Yes
Robot_1,Rural,48.114418,0.098142795,19.546522,No
Robot_1,Rural,53.09674,0.11588352,10.724654,No
Robot_3,Urban,42.201813,0.05184013,15.213194,No
Robot_1,Rural,52.84648,0.109505095,12.14375,No
Robot_1,Urban,47.109356,0.07958638,15.221843,No
Robot_3,Urban,52.0682,0.10627186,19.736088,No
Robot_1,Urban,62.19703,0.14603774,12.127928,No
Robot_1,Rural,62.585423,0.14619352,10.231188,No
Robot_3,Rural,58.064903,0.11593391,19.824018,Yes
Robot_3,Rural,54.77389,0.11532883,10.413112,Yes
Robot_3,Rural,50.68754,0.103815034,19.919546,Yes
Robot_1,Urban,45.910233,0.08993453,19.807693,Yes
Robot_3,Urban,53.82241,0.11480728,10.188145,No
Robot_3,Urban,50.163532,0.10658439,11.348655,No
Robot_3,Urban,52.45286,0.11185799,11.36859,Yes
Robot_2,Rural,49.177605,0.09504374,11.623758,Yes
Robot_3,Rural,46.265533,0.09250727,16.111954,Yes
Robot_3,Urban,50.493065,0.10315191,14.862913,No
Robot_2,Urban,48.98497,0.09864737,11.849282,No
Robot_2,Rural,50.746674,0.09937139,12.478978,Yes
Robot_1,Rural,50.472668,0.09780204,12.769166,Yes
Robot_1,Urban,52.83482,0.10850012,19.617146,No
Robot_2,Rural,52.768963,0.11143928,17.090042,Yes
Robot_2,Rural,51.273033,0.098931,17.701391,Yes
Robot_1,Rural,50.703316,0.10806791,14.862999,No
Robot_1,Urban,49.715588,0.0991438,13.958489,Yes
Robot_2,Rural,50.49426,0.09887117,16.14991,No
Robot_3,Urban,50.675213,0.105996236,15.513919,No
Robot_2,Urban,50.85739,0.1021013,17.959696,No
Robot_2,Rural,62.7629,0.13242516,10.004614,Yes
Robot_2,Rural,47.192257,0.103173725,10.004205,Yes
Robot_2,Rural,62.37194,0.1311322,10.004497,Yes
Robot_2,Rural,44.484463,0.09602859,10.004205,Yes
Robot_2,Rural,62.461597,0.13146737,10.004418,Yes
Robot_2,Rural,46.062817,0.09955773,10.004205,Yes
Robot_2,Rural,57.81126,0.12096562,10.007352,No
Robot_2,Rural,50.532448,0.09807716,11.167033,Yes
Robot_1,Rural,51.482628,0.10917809,15.890767,No
Robot_1,Rural,52.654255,0.11307331,13.605546,No
Robot_1,Urban,43.8227,0.056410618,11.733397,No
Robot_1,Rural,53.265213,0.11550211,16.772408,Yes
Robot_1,Urban,46.632854,0.07535645,12.462645,No
Robot_3,Urban,48.24306,0.09712811,11.518526,Yes
Robot_2,Rural,50.31772,0.098208085,15.224886,No
Robot_1,Urban,48.845406,0.09778478,16.113533,No
Robot_2,Urban,49.86304,0.10076455,10.9563465,No
Robot_2,Rural,50.409454,0.0977232,15.218571,No
Robot_2,Rural,49.95848,0.09707367,10.119896,Yes
Robot_1,Rural,49.472435,0.097573444,18.388252,No
Robot_2,Urban,53.89652,0.0979752,19.950151,Yes
Robot_3,Rural,50.9333,0.10156466,18.399261,No
Robot_2,Urban,56.08569,0.1160703,19.986994,Yes
Robot_3,Urban,52.8271,0.106457874,19.940899,No
Robot_3,Urban,55.98583,0.12825835,11.383158,No
Robot_1,Urban,63.57846,0.14656733,19.3093,No
Robot_2,Rural,62.60378,0.13130105,10.006044,Yes
Robot_1,Rural,49.169357,0.104764454,10.0048065,Yes
Robot_2,Rural,62.596775,0.13165146,10.005132,Yes
Robot_2,Rural,50.89275,0.0974899,12.051416,Yes
Robot_1,Urban,46.73982,0.08605965,19.890284,No
Robot_3,Urban,49.992268,0.10690437,10.320312,No
Robot_3,Urban,51.152897,0.10422831,19.306067,No
Robot_1,Urban,47.415707,0.0802729,15.281124,No
Robot_2,Rural,51.666565,0.10063787,19.314798,No
Robot_1,Rural,50.17613,0.09936589,10.493823,Yes
Robot_2,Rural,51.105797,0.09957021,19.85382,Yes
Robot_2,Urban,52.458435,0.09974249,16.364586,Yes
Robot_3,Urban,46.51793,0.09773128,10.471857,Yes
Robot_3,Urban,48.576366,0.08260969,19.9987,Yes
Robot_1,Urban,48.749554,0.09345292,18.381115,No
Robot_2,Urban,49.821777,0.10055507,11.900698,No
Robot_3,Urban,50.941586,0.10528492,18.570847,No
Robot_3,Urban,51.239212,0.1051388,19.409952,No
Robot_1,Urban,57.210403,0.14056027,11.429519,No
