Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_3,Urban,50.152775,0.10187434,12.793028,No
Robot_2,Rural,52.141884,0.099120766,10.311626,No
Robot_1,Rural,43.730522,0.10683079,19.99542,No
Robot_1,Rural,52.382782,0.09957436,10.141187,No
Robot_3,Urban,54.592564,0.08684691,18.953783,Yes
Robot_3,Urban,50.122395,0.10181324,13.047334,No
Robot_2,Rural,52.04069,0.0991302,10.372745,No
Robot_1,Urban,42.439415,0.11663678,17.279552,Yes
Robot_2,Rural,52.478474,0.09908846,10.171275,No
Robot_1,Urban,42.385998,0.11700423,16.61978,Yes
Robot_2,Rural,52.104237,0.09911963,10.334672,No
Robot_1,Urban,43.857334,0.11231189,12.907274,Yes
Robot_3,Urban,49.586277,0.10288584,12.89044,No
Robot_2,Urban,52.67413,0.0926461,19.986444,Yes
Robot_2,Rural,48.373,0.10012379,19.615278,No
Robot_3,Rural,49.56344,0.100065134,10.994439,Yes
Robot_1,Rural,49.630623,0.10096173,15.13903,No
Robot_3,Rural,51.452637,0.096990906,11.433652,Yes
Robot_2,Rural,49.789734,0.099439524,16.913975,No
Robot_1,Rural,49.657722,0.10030945,18.219784,Yes
Robot_3,Urban,49.74838,0.10178595,14.831175,No
Robot_1,Urban,49.672115,0.10443125,10.954856,No
Robot_2,Rural,52.133663,0.09916016,10.312502,No
Robot_3,Urban,49.31293,0.104455695,11.177292,No
Robot_3,Urban,49.397778,0.10391516,11.66539,No
Robot_3,Urban,49.961132,0.101710275,14.005208,No
Robot_2,Rural,51.429783,0.09921121,11.040393,No
Robot_3,Urban,55.06237,0.08617617,18.908579,Yes
Robot_3,Urban,49.726482,0.102235384,13.788986,No
Robot_2,Rural,50.271267,0.09937339,14.826079,No
Robot_1,Urban,42.182594,0.118420154,13.566899,Yes
Robot_2,Rural,49.911777,0.09943123,16.398851,No
Robot_1,Rural,43.47331,0.1081393,19.991974,No
Robot_2,Rural,50.51183,0.099338174,13.769444,No
Robot_1,Urban,42.164528,0.11695743,14.414626,No
Robot_3,Urban,50.68812,0.100563385,13.491335,No
Robot_1,Rural,51.96283,0.09978033,10.268369,No
Robot_2,Rural,50.3295,0.099361,14.571819,No
Robot_1,Urban,42.399487,0.11643661,17.467606,Yes
Robot_2,Rural,48.343338,0.100431204,19.593405,No
Robot_3,Rural,50.560406,0.10385564,13.090662,No
Robot_2,Urban,49.05084,0.10740376,10.218831,No
Robot_3,Urban,50.61437,0.096545525,19.76034,No
Robot_3,Rural,50.454662,0.10620826,10.914404,No
Robot_2,Urban,50.71191,0.09865585,19.573912,No
Robot_2,Rural,51.02353,0.100300826,10.031943,Yes
Robot_2,Rural,54.436577,0.08981987,16.003075,Yes
Robot_3,Rural,48.90072,0.103807,19.626926,Yes
Robot_3,Urban,49.738033,0.102226146,13.758562,No
Robot_2,Rural,50.41063,0.099354945,14.198889,No
Robot_1,Urban,42.25361,0.11765104,15.267529,Yes
Robot_2,Rural,50.439964,0.09935008,14.072793,No
Robot_1,Urban,42.461708,0.11755002,14.905659,Yes
Robot_2,Rural,49.51299,0.09949398,17.854912,No
Robot_1,Urban,42.219788,0.1183292,13.709364,Yes
Robot_2,Rural,50.39503,0.09935754,14.266394,No
Robot_1,Rural,42.75678,0.1134362,19.699713,No
Robot_2,Rural,50.35198,0.09936467,14.45409,No
Robot_1,Urban,42.334805,0.11779806,14.718885,Yes
Robot_2,Rural,50.464592,0.099346,13.967889,No
Robot_1,Rural,42.977665,0.11156704,19.89399,No
Robot_3,Urban,50.577847,0.10039406,14.421745,No
Robot_1,Rural,51.969097,0.09791639,16.264772,No
Robot_2,Urban,50.516613,0.100000486,18.85608,No
Robot_1,Rural,52.792667,0.09928998,10.081685,No
Robot_1,Rural,56.51605,0.08791975,18.13282,Yes
Robot_3,Urban,50.76217,0.09568897,19.871212,No
Robot_1,Urban,50.24996,0.10132463,14.601449,No
Robot_2,Rural,43.092087,0.10671573,18.798292,Yes
Robot_1,Rural,49.277737,0.10265326,13.506583,Yes
Robot_1,Urban,50.690777,0.10715359,10.057509,Yes
Robot_2,Rural,48.56251,0.09974902,19.532713,No
Robot_3,Rural,50.159313,0.10910442,10.187567,No
Robot_3,Urban,49.647358,0.10244184,13.649896,No
Robot_3,Rural,50.422718,0.10898654,10.131344,No
Robot_1,Rural,43.658535,0.10694906,19.995695,No
Robot_2,Rural,50.338333,0.09936693,14.51394,No
Robot_1,Urban,42.313915,0.11710816,16.344965,Yes
Robot_2,Rural,50.378944,0.0993602,14.336296,No
Robot_1,Urban,42.466038,0.1172524,15.721219,Yes
Robot_2,Rural,50.589176,0.09932263,13.456374,No
Robot_1,Rural,43.428623,0.10845138,19.990335,No
Robot_2,Rural,51.12088,0.09925492,11.679304,No
Robot_3,Urban,55.006184,0.086309545,18.769583,Yes
Robot_3,Urban,49.75838,0.10218609,13.763441,No
Robot_2,Rural,50.580505,0.09932408,13.491182,No
Robot_1,Urban,42.270473,0.11751596,15.540405,Yes
Robot_2,Rural,50.681633,0.09931041,13.093653,No
Robot_1,Urban,43.29389,0.113387495,15.984575,Yes
Robot_3,Urban,50.3758,0.09798211,19.351824,No
Robot_3,Urban,50.651577,0.09639337,19.777895,No
Robot_1,Urban,49.58872,0.10545658,10.407594,No
