Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_3,Urban,49.610256,0.10160739,10.894798,No
Robot_3,Urban,49.749763,0.10039636,13.455324,No
Robot_2,Urban,50.649498,0.101240225,16.075914,No
Robot_1,Rural,49.54152,0.099710695,16.242552,No
Robot_3,Urban,48.087772,0.11224896,10.861646,Yes
Robot_1,Rural,49.513805,0.10017615,14.666797,No
Robot_2,Rural,50.393673,0.09885302,16.090927,No
Robot_3,Urban,49.737236,0.10051321,13.096818,No
Robot_2,Urban,50.6036,0.101536445,15.077364,No
Robot_1,Rural,49.52794,0.100182705,14.653287,No
Robot_2,Rural,51.05345,0.099114075,18.450516,No
Robot_1,Rural,51.43711,0.100707844,17.301165,No
Robot_2,Urban,50.66085,0.10111322,16.4932,No
Robot_1,Urban,50.10406,0.101468734,15.98384,No
Robot_3,Rural,51.42043,0.10444528,14.124261,No
Robot_3,Rural,52.2264,0.10582136,15.719202,No
Robot_1,Rural,50.412766,0.09807484,19.577665,No
Robot_2,Rural,53.38445,0.08963231,19.998964,No
Robot_2,Rural,53.907425,0.09907135,10.052515,Yes
Robot_2,Rural,47.82296,0.09726581,12.034488,Yes
Robot_2,Urban,49.703754,0.10583663,10.034384,No
Robot_3,Rural,62.237312,0.074524045,19.744396,Yes
Robot_3,Rural,54.10807,0.10143817,11.310789,Yes
Robot_2,Rural,50.978714,0.09929469,17.94393,No
Robot_2,Rural,50.37135,0.09845524,16.848345,No
Robot_1,Urban,50.206272,0.10133664,16.638098,No
Robot_1,Urban,52.094948,0.10661899,10.177234,No
Robot_3,Urban,55.899353,0.10927289,10.011105,No
Robot_3,Urban,46.977722,0.10919718,10.005453,Yes
Robot_3,Urban,42.340908,0.10911355,16.105198,Yes
Robot_1,Urban,50.082882,0.10166336,15.326854,No
Robot_3,Rural,52.282272,0.10613284,15.244196,No
Robot_2,Rural,50.240253,0.097874984,17.344595,No
Robot_1,Urban,50.122684,0.10127623,16.603243,No
Robot_1,Urban,50.115788,0.10141456,16.156414,No
Robot_1,Rural,47.826706,0.09570241,15.077645,No
Robot_3,Urban,42.91175,0.108743936,15.841853,Yes
Robot_1,Urban,50.0785,0.1017039,15.185389,No
Robot_3,Rural,52.27603,0.10618054,15.072748,No
Robot_2,Rural,50.39945,0.098710634,16.427906,No
Robot_3,Urban,49.644714,0.10132602,11.265374,No
Robot_3,Urban,49.7704,0.1002039,14.084112,No
Robot_2,Urban,51.107513,0.09810573,19.911047,No
Robot_3,Rural,52.105377,0.10612781,14.0870495,No
Robot_3,Rural,51.53578,0.10476081,14.0361,No
Robot_3,Rural,52.27538,0.10618648,15.051475,No
Robot_2,Rural,50.464813,0.09863164,16.896902,No
Robot_2,Urban,50.56876,0.101711705,14.488861,No
Robot_2,Urban,50.602184,0.10148853,15.254197,No
Robot_1,Urban,50.093006,0.101566084,15.653389,No
Robot_1,Rural,49.61678,0.09904058,18.09118,No
Robot_1,Urban,58.97794,0.09265528,13.616175,Yes
Robot_3,Rural,56.681,0.1101725,10.004531,Yes
