Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_1,Urban,59.97153,0.10560902,10.016192,Yes
Robot_3,Rural,60.21743,0.11818103,13.272379,Yes
Robot_2,Urban,58.648987,0.1217529,10.006273,Yes
Robot_2,Urban,42.50642,0.08245034,19.21588,No
Robot_3,Urban,53.426468,0.10877608,15.095218,No
Robot_1,Rural,39.64957,0.09006163,10.682665,No
Robot_1,Urban,59.81556,0.10449338,10.017631,Yes
Robot_3,Rural,59.661255,0.118558824,12.768239,Yes
Robot_3,Urban,53.135796,0.10822615,15.233307,No
Robot_1,Rural,40.209145,0.087913536,14.038957,No
Robot_2,Urban,59.242325,0.122391656,10.006323,Yes
Robot_2,Urban,42.242325,0.07925922,19.754234,No
Robot_2,Urban,58.481083,0.12156466,10.006284,Yes
Robot_2,Urban,42.59346,0.08267543,19.21785,No
Robot_3,Urban,53.167496,0.108237825,15.066586,No
Robot_1,Rural,40.10615,0.09024326,10.647488,No
Robot_3,Urban,53.16623,0.10824226,14.97445,No
Robot_1,Rural,39.98204,0.089919135,10.651607,No
Robot_3,Urban,53.241047,0.10844493,15.211826,No
Robot_1,Rural,40.303448,0.08780267,14.601779,No
Robot_2,Urban,59.24767,0.12240255,10.006255,Yes
Robot_2,Urban,42.19888,0.08160104,19.230835,No
Robot_3,Urban,53.975338,0.109795995,13.367625,No
Robot_1,Rural,46.763138,0.08545296,19.992811,No
Robot_3,Urban,53.257042,0.108480304,15.196374,No
Robot_1,Rural,40.346626,0.08778933,14.786277,No
Robot_2,Urban,58.547096,0.12162356,10.006272,Yes
Robot_2,Urban,42.51869,0.08252003,19.201498,No
Robot_3,Urban,53.13967,0.1081834,14.988067,No
Robot_1,Rural,40.042065,0.090083286,10.649824,No
Robot_3,Urban,53.283,0.1085211,15.254957,No
Robot_1,Rural,40.340584,0.08782593,14.691339,No
Robot_2,Urban,58.57482,0.12164844,10.006269,Yes
Robot_2,Urban,42.557137,0.08255231,19.228252,No
Robot_3,Urban,53.191105,0.10828338,15.04087,No
Robot_1,Rural,40.091805,0.09021476,10.647411,No
Robot_3,Urban,53.154877,0.10826118,15.151978,No
Robot_1,Rural,40.538242,0.087741,15.562344,No
Robot_2,Urban,58.361626,0.121433765,10.006296,Yes
Robot_2,Urban,41.24657,0.08299659,15.430229,No
Robot_1,Urban,59.7288,0.10418934,10.018803,Yes
Robot_3,Rural,59.764816,0.11837505,12.814713,Yes
Robot_1,Urban,59.66032,0.10397681,10.018919,Yes
Robot_3,Rural,59.615116,0.11810057,12.900954,Yes
Robot_1,Urban,62.50066,0.11640482,10.010135,Yes
Robot_3,Rural,61.446434,0.12143585,13.626527,Yes
Robot_3,Rural,52.343197,0.10855227,19.142834,No
Robot_3,Rural,50.59589,0.10388508,15.956852,Yes
Robot_1,Urban,59.870983,0.10526991,10.017842,Yes
Robot_3,Rural,59.628983,0.11721431,13.798335,Yes
Robot_2,Urban,58.481083,0.12156466,10.006284,Yes
Robot_2,Urban,42.59346,0.08267543,19.21785,No
Robot_3,Urban,53.167496,0.108237825,15.066586,No
Robot_1,Rural,40.107372,0.09024003,10.650228,No
Robot_3,Urban,53.21202,0.108331054,15.032614,No
Robot_1,Rural,40.06349,0.0901213,10.652481,No
Robot_3,Urban,53.347706,0.10861705,15.101702,No
Robot_1,Rural,39.37074,0.0894864,10.78541,No
Robot_1,Urban,63.66845,0.1210644,10.006707,Yes
Robot_3,Rural,40.925068,0.09897561,15.69264,No
Robot_3,Urban,53.169106,0.10823835,15.022336,No
Robot_1,Rural,40.064697,0.09011807,10.655241,No
Robot_3,Urban,53.43859,0.10879779,15.102752,No
Robot_1,Rural,39.629524,0.09002594,10.702419,No
Robot_1,Urban,59.664196,0.10399117,10.018908,Yes
Robot_3,Rural,59.70923,0.11825907,12.822573,Yes
Robot_1,Urban,59.90223,0.10470152,10.015523,Yes
Robot_3,Rural,61.014378,0.120537356,11.948868,Yes
Robot_1,Urban,59.85352,0.104634136,10.015855,Yes
Robot_3,Rural,60.748806,0.11998866,12.175919,Yes
Robot_1,Urban,63.541893,0.12212118,10.007116,Yes
Robot_3,Rural,61.718594,0.12151265,12.838978,Yes
Robot_2,Urban,58.328796,0.121422224,10.006277,Yes
Robot_2,Urban,41.176495,0.083020814,15.095555,No
Robot_1,Urban,59.85971,0.10522711,10.017876,Yes
Robot_3,Rural,59.488735,0.11697213,13.905726,Yes
Robot_2,Urban,58.626156,0.1217096,10.006282,Yes
Robot_2,Urban,42.3879,0.08212328,19.214798,No
Robot_3,Urban,53.283,0.1085211,15.254957,No
Robot_1,Rural,40.362957,0.087861426,14.702725,No
Robot_2,Urban,58.670143,0.12175727,10.006261,Yes
Robot_2,Urban,42.498104,0.0824623,19.202663,No
Robot_3,Urban,53.4106,0.10874196,15.072748,No
Robot_1,Rural,39.613823,0.08990989,10.7206,No
Robot_1,Urban,60.061466,0.10543011,10.01691,Yes
Robot_3,Rural,59.737335,0.11852397,13.0144825,Yes
Robot_3,Urban,53.169575,0.10825513,14.98797,No
Robot_1,Rural,39.998066,0.08995443,10.650688,No
Robot_3,Urban,53.19481,0.10829797,15.00588,No
Robot_1,Rural,40.00989,0.090016365,10.645148,No
Robot_3,Urban,53.232628,0.108435616,15.219216,No
Robot_1,Rural,40.15933,0.087961346,13.758552,No
Robot_2,Urban,57.776665,0.12081345,10.006382,Yes
Robot_2,Urban,42.154556,0.08521238,16.894186,No
Robot_3,Rural,52.550034,0.10883784,19.108864,No
Robot_3,Rural,50.792553,0.10415272,15.8840685,Yes
Robot_3,Urban,53.07182,0.10804726,14.9613,No
Robot_1,Rural,40.039997,0.0900668,10.649485,No
Robot_3,Urban,53.127045,0.10816197,14.979112,No
Robot_1,Rural,40.050076,0.090099,10.650068,No
Robot_3,Urban,53.125423,0.10823828,15.122067,No
Robot_1,Rural,39.630173,0.08593102,15.564847,No
Robot_2,Urban,59.29433,0.12245829,10.006341,Yes
Robot_2,Urban,42.206924,0.07914381,19.757145,No
Robot_2,Urban,58.565376,0.12165538,10.006279,Yes
Robot_2,Urban,42.524944,0.08251104,19.211443,No
Robot_3,Urban,53.276848,0.10846862,15.061423,No
Robot_1,Rural,40.00507,0.089973584,10.654613,No
Robot_3,Urban,53.283,0.1085211,15.254957,No
Robot_1,Rural,40.37353,0.08786954,14.724206,No
Robot_2,Urban,58.685287,0.121786706,10.006284,Yes
Robot_2,Urban,42.366707,0.08206736,19.214306,No
Robot_3,Urban,53.268795,0.10850246,15.202481,No
Robot_1,Rural,40.34646,0.0878024,14.75952,No
Robot_2,Urban,58.484657,0.12156692,10.006282,Yes
Robot_2,Urban,42.51869,0.08252003,19.201498,No
Robot_3,Urban,53.18628,0.108267054,15.174835,No
Robot_1,Rural,40.335403,0.09084683,10.626174,No
Robot_3,Urban,54.406097,0.11064009,13.613181,No
Robot_1,Rural,45.05294,0.08946276,19.553795,No
Robot_1,Rural,39.82978,0.08946048,10.65966,No
Robot_3,Urban,53.39472,0.10870782,15.050276,No
Robot_1,Rural,39.894257,0.089562766,10.62246,No
Robot_3,Urban,63.950195,0.13917278,10.005542,No
Robot_3,Rural,38.438606,0.061903737,19.220535,No
Robot_2,Urban,58.575848,0.121655464,10.006266,Yes
Robot_2,Urban,42.55189,0.0825598,19.220135,No
Robot_3,Urban,53.219727,0.10834022,15.0343485,No
Robot_1,Rural,40.087734,0.09019164,10.654484,No
Robot_3,Urban,53.201996,0.10836269,15.266294,No
Robot_1,Rural,40.174408,0.08791326,13.912249,No
Robot_2,Urban,59.281506,0.1224247,10.006337,Yes
Robot_2,Urban,42.19002,0.07910785,19.754366,No
Robot_2,Urban,58.594757,0.12168251,10.006279,Yes
Robot_2,Urban,42.51683,0.08243536,19.232119,No
Robot_3,Urban,53.133495,0.10817559,14.888726,No
Robot_1,Rural,39.690643,0.08908411,10.639594,No
Robot_3,Urban,53.0874,0.10808202,14.982355,No
Robot_1,Rural,40.04431,0.0900633,10.655406,No
Robot_3,Urban,53.19481,0.10829797,15.00588,No
Robot_1,Rural,39.972897,0.08991994,10.642179,No
Robot_3,Urban,53.112045,0.10816567,14.762253,No
Robot_1,Rural,39.031395,0.087842435,10.433042,No
Robot_3,Urban,55.68949,0.12749279,10.019397,No
Robot_2,Urban,42.185074,0.07911495,19.75164,No
Robot_2,Urban,58.468334,0.12155809,10.00628,Yes
Robot_2,Urban,42.540382,0.08257629,19.202,No
Robot_3,Urban,53.0874,0.10808202,14.982355,No
Robot_1,Rural,40.041264,0.09005458,10.657821,No
Robot_3,Urban,53.426468,0.10877608,15.095218,No
Robot_1,Rural,39.645,0.090046056,10.686214,No
Robot_1,Urban,59.90924,0.104832076,10.018151,Yes
Robot_3,Rural,59.673466,0.118552424,12.84009,Yes
Robot_3,Urban,53.0874,0.10808202,14.982355,No
Robot_1,Rural,40.039997,0.0900668,10.649485,No
Robot_3,Urban,53.0874,0.10808202,14.982355,No
Robot_1,Rural,40.04431,0.0900633,10.655406,No
Robot_3,Urban,53.195232,0.10829431,15.095172,No
Robot_1,Rural,40.04431,0.0900633,10.655406,No
Robot_3,Urban,53.219727,0.10834022,15.0343485,No
Robot_1,Rural,40.0909,0.090191364,10.657669,No
